score	review	y
5	작년부터 계속 쓰던 제품인데 올영에도 들어왔네요!!! 5번짼가 6번째 재구매템 입니다ㅋ 백탁 전혀없고 흡수빨라요 겉도는게 없으니 그위에 화장 얹어도 잘 먹더라구요 완전 로션같아서 바른느낌이 거의 안남 ㅎㅎ  로션같고 백탁없는 선크림 찾으시면 완전 추천합니다 평생 만들어주세요 단종 노노ㅠㅜ 대용량도 나오면 좋겠어요!! 여름에 매일 바르면 한달반? 정도면 다 쓰더라구요	1
5	이거 솔직히 제형은 에센스 제형인데 바르면 하나도 안끈적거려요!!! 최고!!!! 남틴구꺼 제가 다 바르고 있숨ㅋㅋㅋ	1
5	동생 선물로 사봤는데 진짜 에센스처럼 묽고 잘 발린다고 만족하더라구요~~	1
5	올인원이라 좋은거같아요 남편 선물했는데 발림도 좋다고 하네요	1
3	전 수부지 트러블 약간씩 올라오는 피부입니다피부는 하얀편이구요! 셀퓨전씨 하얀색 파란색 다 써본 1인 입니다???? 저한테 맞는 순서를 고르자면 파란>하얀>핑크 입니다 파란색은 화장했을때 잘먹고 약간 물같은 제형이구 하얀색은 제일 무난해요 그래서 이번에는 톤업된다는 핑크를 샀지만 약간 후회 된다는.... 약간의 백탁이 있으며 저는 화장이 밀리더라구요 기초랑 안맞아서 그러는지 모르겠지만 약간 저한테는 안맞는것 같아요 ㅠㅠ 그냥 화장안할때만 발라야할것 같아요 참고로 저는 광나게 화장하는 타입입니다!! 약간 저는 무난한거 추천드려요 ㅠ	0
3	여름 빼고 가을, 봄, 겨울철에는 추천!! 그러나 여름에는 너무 답답하고 기름지다. 핑크톤으로 생기있어 보이게 자연스럽게 톤업된다. 톤정리도 잘되고, 백탁은 없다. 심한 지성이신 분들 빼고 추천드립니다. 핑크톤으로 예쁘고 자연스럽게 톤업이 됩니다. 핑크톤이라고 해서 여드름 등 트러블 있는 곳이나 다크서클 같은 곳이 더 안좋아 보이거나 그런 것은 없습니다. 얼굴을 전체적으로 뽀샤시하게 해줍니다. 톤업 크림 대용으로 쓰셔도 자외선 차단제 따로 바를 필요 없이 좋을 것 같아요. 얼굴의 결과 트러블, 색소침착된 부분을 전반적으로 잘 정돈해줍니다. 저는 작년 가을부터 겨울, 올해 봄, 그리고 지금까지 거의 10개월 정도 이 제품을 쓰고 있는데요, 여름에는 아무래도 땀이 나다 보니까 이 제품을 얹은게 답답하다는 생각이 듭니다. 그렇다고 끈적임이 있는 것은 아니에요. 보시다시피 기름종이를 해봤을 때 기름기가 많다고 보기에도 힘들 것 같네요 이것은 개인적인 취향 차이일 것 같습니다. 화장을 시원한 공간에서 (실내, 에어컨 튼 곳 등) 처음 시작하시면 여름이어도 무거운 듯한 기분이 덜할 수는 있을 것 같습니다!	0
1	수분감이 많이 아쉬워요 뽀송하게 마무리 되어 여름에 사용하거나 지성피부인 사람들이 사용하는게 더 잘맞을 것 같아요 얼굴에 바르니까 톤보정이 되어 좋은데 코부분에만 각질부각과 모공끼임이 있어요 ㅠㅠ 다른 부위에는 괜찮은데 코 부문에만만 그러네요ㅜㅜㅜ 톡톡 발라주면 그나마 괜찮은 편이지만 잘 안쓰게 돼요 여름에 팔이나 다리에 바르는 용도로 사용해야겠어요 :(  질감은 무른 편이라 잘 흘렀어요 선크림 특유의 향을 좋아하지 않아서 최대한 향이 없는 것 아니면 특유의 향이 아닌 것으로 찾아 쓰곤 하는데 이 제품은 선크림 특유의 향이 있네요ㅠㅠ 마스크에도 향이 베어요 용량도 적은 편이네요 35ml보다 용량이 많은 버전으로 출시 되었으면 좋겠어요 후기도 괜찮고 예전에 기본 선크림을 사용해본적 있어서 믿고 구매했는데 이제품은 정말 아쉽네요	0
3	제일 큰 문제점은 뻑뻑하다는 것ㅠㅠ 톤업이 되는 제품이라 그 위에 화장을 안한다면 상관없지만, 만약 화장하시면 좀 밀리기도 합니다.. 선크림만 단독으로 바르실 거라면 이 제품 괜찮아요. 톤업이 살짝 핑크빛으로 되긴 하는데 확실하게 밝아지기 때문에 데일리로 좋아요 그런데 메이크업 전단계 선크림을 찾으시는 분들에게는 비추천합니다. 살짝 밀리는 문제도 있지만 이 선크림 쓰시고 원래 쓰시던 피부화장 제품 쓰시면 너무 밝아집니다ㅠㅠ 저는 몸 톤업 시키는 용도로 그냥 사용하고 있어요! 얼굴화장한 피부톤이랑 같이 맞춰서 밝아지니 좋아요	0
3	전반적으로 불만족스러운 선크림. 셀퓨전씨 좋다는 말은 많이 들어봐서 기존에 만족스럽게 쓰던 선크림이 있는데도 호기심에 구매했어요. 바르자마자 딱 잘못샀다고 생각했고. 톤업 기능이 있는건 좋은데 매끄럽게 잘 발린다기 보다는 얼룩덜룩하게 발리는 편이라 좀 신경써서 발라줘야해요. 저는 기초단계를 신경써서 발라야한다는게 좀 꺼려져서..ㅋㅋ아침에 귀찮기도 하구요. 메이크업 안하는대신 쓰려고 바른건데 이걸 신경써서 바를 바엔 차라리 발림성 좋은선크림 쓰고 쿠션 두드리는게 낫겠더라구요. 기존에 달바 선크림 썼었는데 그건 촉촉하면서도 톤업이 되고 발림성도 좋아요. 근데 이건 톤보정은 되는데 허~옇게 되기때문에..ㅋㅋ자연스러운 맛은 없구요. 헤어라인 등 경계 안지게 잘 발라야해요. 재구매 의사는 없어요.	0
3	커버가 생각보다 많이되지않네요 그전에 올리브영 체험단으로 받은 릴리프인가?? 더마 여드름용이 더 커버되는것 같기도 하고...  색은 자연스럽고 좋아요 선크림 바르고 유분기가 많아서 파운데이션보다는 컨실러로 피부에 얇게 펴바른후 파우더로 마무리해주는데 당김없이 괜찮아요 조금 밀리기도해서 잘 펴발라줘야해요. 색은 아주 밝게되진않지만 톤보정되는정도에요. 더마릴리프인가, 그 선크림이랑 여드름용 선크림 토닝선크림 오리지널 레이저선크림 총 4가지 있는데 기본이 제일좋긴해요. 예전에 레이저1가지만 나왔을때랑 성분이 달라진건지 그건 정말 좋았었는데 조금 바뀐거 같아요 자연스럽게 톤보정 되면서 자연광으로 꿀피부처럼 보여서 신세계였거든요. 여러가지 피부 타입으로 선크림을 나누면서 조금 바뀐거같아 아쉬운데 그래도 잘쓰고있습니다	0
3	썬크림 이제 새로 장만할 때가 되었잖아요~~ 자외선 많은 여름이 점점 코앞으로 다가오고 있으니깐요~~ 그래서 열심히 찾아보고 알아보고 하다가 결정한 썬크림이 바로 신혜선님이 광고하는 셀퓨전씨 썬크림이었습니다!! 피부과에서도 쓰는 선크림이라길래 더욱 믿음을 가지고 물건을 구매하게 되었구요 최근에 저희 어머니가 피부 쪽에 부상을 당하셔서 더더욱 좋은 성분의 것을 찾았는데 여기에 딱인 것 같아 이렇게 구매하게 되었습니다! 생각보다 크기는 많이들 리뷰 남겨주신대로 좀 많이 작구요ㅎ 그치만 이렇게 기획으로 원플러스원 행사할 때 쟁여야겠어요 살짝 땡기지만! 만족해요~	0
2	오일리 하고 끈적해요. ㅠㅠ 바르고 조금 있다 간질간질 하기도 하고. 근데 또 쪼금만 있음 약간 건조한 느낌도 들고. 레이저 썬스크린 잘 써서 이것도 사봤는데 그냥 레이저로 다시 사야겠어요 .. 엄척 작아서 보니 35ml였군요. ㅎㅎ 맘에 안들어서 작은게 다행이에요. 얼른 팍팍 다 써버려야지. 크기 아이6와 비교 참고하세요.	0
2	요즘마스크땜에 얼굴도좀칙칙하고그래서 유튜브보고 구매했어요 1+1세일하길래 언니랑나눠가질려고구매했어요 사용은괜찮아요 처음에양조절을잘못해서 너무많이바르니깐 얼굴이뭉치고 하얘지고그랬는데 소량만바르고나니깐 원래제피부같은느낌이에요 눈시림도없고백타도심하지않고좋아요 지금까지산것중에 이제품이제일괜찮은것같아요	0
3	발림성은좋아요제형도괜찮아요 괜찮아요 바르나면 얼굴이간지러운거빼고는 괜찮아여	0
3	발림성도 좋고 향도 괜찮고 톤업도 다 좋은데 저는 쓰면 쓸수록 얼굴이 발개지는것 같아요ㅠㅠ 마스크 쓰더라도 선크림은 발라야하니까 항상 바르는 편이긴한데 히터틀면 홍조가 더더욱 심해지는 기분이 듭니다.. 피부 예민하신분들은 참고하시고 구입하시길	0
3	화장하기 전에 바르기 좋아요 ~ 백탁 현상도 안 심해요 !	0
3	가격대에 비해 만족도는 그럭저럭이네요 톤업도 잘 모르겠고 지성인 저에게는 다소 유분기가 있어서 재구매는 안할것 같아요	0
3	여름철에 쓰면 좋을 것 같아요. 바르고 난 뒤 끈적이지 않고 뽀송해서 좋아요. 대신 건성이면 스킨케어를 좀 촉촉하게 하고 바르는게 좋아요..안 그러면 엄청 건조해서 각질 올라와요..	0
3	평소 건성에 가까운 복합성이라 겨울을 제외하고는 건조하지않게 잘 사용할 수 있을 것 같습니다. 상품 수령 후 계속 사용했는데 트러블도 없고 작아서 휴대성도 좋았습니다. 톤업효과는 크지않고 자연스러운 정도였습니다. 평소 화장을 하기때문에 두껍게 바르지는 않아서 크게 밀린다거나 뜨거나 하는 부분은 느끼지 못했습니다. 다만 선크림만 단독으로 두껍게 바른 경우 혼합자차임에도 약간의 눈시림이 느껴졌습니다.	0
2	지성에 민감성 피부로 셀퓨전씨 레이저 썬 스크린만 사용하다 이 제품도 같은 브랜드 제품이니 트러블 없이 괜찮지 않을까 하고 구매해 사용했는데.... 제품 구매 기간이 마법을 하는 기간으로 트러블이 생겨도 마법을 해 올라왔나 보다 하고~ 제품이 맞지 않는다는 생각은 전혀 하지 않았는데ㅠ 마법이 끝나고도 트러블이 가라앉지 않고 오히려 점점 붉은기가 올라오며 트러블이 여러게 생겨나.... 사용중단 후 화장대 서랍에 넣어두고 생겨난 트러블이 사라지기를 바라며 다시 썬스크린 제품 사용하고 있습니다ㅠ 민감성피부이신 분들은 테스트 후 제품 구매하세요!	0
1	구매 전 신중하게 고민하시기 바랍니다 ㅠㅠㅠㅠ 화장품은 개인차도 크고 피부 민감하신 분들 중 인생템이라고 하는 분들도 많아서 조용히 있을까 했지만 저처럼 고생하시는 분 또 생길까봐 남겨요 ㅠㅠㅠ 4월 22일에 처음 사용했습니다 발림성이 너무 좋아 깜짝 놀랐습니다 피부표현도 괜찮고 쿠션 발라도 잘 먹는 것 같았습니다 시간이 지나 건조함이 느껴졌지만 원래 피부가 많이 건조한 편이라 그러려니 했습니다 둘째날 피부가 더 건조해지고 살짝 붉어지고 좁쌀이 올라오기 시작했습니다 쿠션이랑 뭐가 안 맞는 건가 싶어서 셋째날에는 이 제품만 사용해봤습니다 턱에 각질이 일어나고 밤이 되니 얼굴이 너무 가려워서 세수를 평소보다 빨리 했습니다 이때 멈췄어야 했는데 ㅠㅠㅠ 미련한 저는 혹시나 하는 마음에 하루 더 사용해봤습니다 온 얼굴이 벌개지고 가려워지고 좁쌀파티와 턱 각질파티가 일어났습니다 원래 건조해서 약간의 각질은 늘 안고 살았지만.. 이건 정말 잘못되고 있구나 싶을 만큼 턱에 각질이 심하게 일어났습니다 그제야 사용을 중단했지만 이미 피부는 다 뒤집어졌고 ㅠㅠ 거의 한 달 넘게 얼굴에 뭘 발라도 따갑고 각질이 계속 일어났습니다 밤낮으로 시칼파* 크림만 발랐습니다 ㅠㅠ 혹시 4월엔 건조했고 이제는 더워져서 괜찮지 않을까 싶어서 6월말에 한번 더 발라봤는데 바로 얼굴이 따가워서 얼른 클렌징오일 써서 깨끗이 지우고 이제 완전히 미련을 버렸습니다 ㅠㅠㅠ 피부가 아무리 예민해도 이 정도로 뒤집어진 적은 손에 꼽습니다ㅠㅠ 부디 저처럼 좋은 평만 대충 읽지 마시고 여러 평을 꼼꼼하게 읽어보시고 테스트도 좀더 신중히 해보고 구매하시길 바랍니다 ㅠㅠㅠ	0
3	썬크림 많이 바르고싶을때도 있는데 양 많이하면 엄청 얼굴이 허옇게 떠요..;;  제가 얼굴이 하얀편인데도 그래요.... 그리고 바르고 밀착되는게 아니라 허연게 밀려서 ㅠ 눈 주위는 메이크업하려면 다시 지워야되는.... 그냥 오리지널살껄 후회돼요...ㅎ	0
3	톤업이 되어서 좋았어요! 근데 저는 사용하기 난 뒤 좁쌀 여드름과 접촉성 피부염 같은 것들이 올라오더라구요ㅠㅠ	0
3	건조한감이 있으나 톤이 환해지고 순해서 재구매 하고 있어요 나쁘지 않아요	0
3	처음엔 촉촉한가 싶었는데 흡수되면 너~무 건조해요 ㅠㅠ 겨울이라 제 얼굴이 건조한 탓도 있겠지만 너무 건조해요 ㅠㅠ	0
3	원래 로션같은 셀퓨전 선크림 정착해서 쓰고있는데 요즘엔 아무래도 마스크때문에 화장을 거의 안해서 너무 민낯은 그래서 약간 보정된다고해서 구매해봤어요 막 보정되는건 아니고 피부가 조금 밝아지는 정도예요	0
3	톤이 밝아지는 데요 붉은끼 얼굴한테는 아닌듯 합니다 참고 하세요 양은 작아요	0
2	부드럽고 백탁 없이 발리는데 유분감이 남아서 별로에요. 파운데이션이 다 밀리네요... 저랑은 잘 안 맞는 거 같아요. 자극은 없어요	0
3	톤업이 자연스럽게 되고 자극이 약해서 쓰면 딱 좋아요	0
3	꾸준히 쓰면 안색개선에 도움이 된다는 매장언니 말 믿고 구매했는데 저랑은 맞지 않더라구요.. 기초화장을 가볍게 한 날에도 이 제품만 사용하면 밀리더라구요..  지금은 전혀 사용하지않고 방치 중입니다..	0
1	둔한 피부인데 바르고나서 눈시림 눈물이 계속 .. 팔뚝 목 이런데만 발라야지 듣버좝 브랜드 올리브영 믿고 샀는데 진짜 짜쁭	0
3	제가 요즘 피부가 예민해 져서 순한제품을 찾고 있었는데 셀퓨젼씨 제품이 순하고 자극없다 해서 구매하게 되었습니다. 그런데 삼일? 정도 썼을때 피부가 조금 붉어지고 도돌도돌 트러블이 조금 올라오더라구요. 그때까진 그냥 요즘 많이 예민해졌다 했는데, 일주일 정도 썼을때가 절정이었어요. 화끈화끈 거리고 트러블이 얼굴 전체적으로 많이 심해지고 수건으로만 톡톡 닦는 것도 따갑고 ..ㅠㅠ 그래서 어떤 화장품 때문인지 하나씩 안써보면서 테스트 해본 결과 썬크림을 끊으니 바로 다음날 부터 확연히 가라앉더라구요. 물론 제 개인적인 피부 상태와 맞지 않았다는 것이지, 후기를 보면 잘 맞으시는 분들도 많더라구요. 저도 잘 맞았으면 좋았을텐데 ㅠㅠ 저 남은 제품들은 이제 어떻게 해야할지 모르겠네요.. 겨우 진정됬는데 다시쓰긴 무섭고 버리자니 많이 아깝고.. 무튼 개인적으로는 매우 기대 이하였습니다. 다른분들이 잘 맞으니까 나도 당연히 잘 맞겠지! 라고 생각하시는 분들이 계실까봐 혹시나 저같은 사람도 있다는 걸 참고하시라고 적어봅니다.	0
3	톤업크림 다쓴김에 선크림겸 뭐 있나 찾아보다가 후기도 좋고 화해에도 좋게 나와 있길래 구매해 봤어요 발림성은 부드럽고 톤업도 되고 좋네요 자외선 차단도 되고 일석이조에요!	0
3	저는 테스터 사용해보고 샀는데 생각보다 유분기가 많은거 같아요 그냥 그래요	0
3	일단 발림성은 별로이나 톤업크림인 점을 감안했을때요~ 바르면 얼굴뽀얗게 되고 그래서 만족하는데 좀 건조한 편이긴합니다. 수분부족형이라 저는 기초를 더 꼼꼼히하게되네요 요거 바를때는.	0
3	저는 눈시림이 좀 있네요ㅠㅠ 저한테는 잘 안 맞는 것 같아요ㅠㅠ 피부 보정되는 초록색보다는 덜하지만 이 제품도 발랐을 때 약간 부자연스럽게 하얘지는 게 좀 있어서 베이스가 아니라 단독으로 쓰실 분들한테는 좀 적합하지 않을 것 같네요	0
3	셀퓨전씨 토닝 썬크림 100을 뷰티 테스터로 당첨되어 사용하게 되었습니다. 일단 저는 복합성이지만 속건조가 심한편이라 대부분 화장품을 고를 때 촉촉하고 보습이 잘 되는  화장품을 많이 선호하는 편입니다.   이번에 새로나온 셀퓨전씨 토닝 썬크림의 텍스처는 묽지만 흐를 정도는 아니여서 발임성이 부드럽고 좋습니다. 피부에 답답함도 안느껴셔서 간편하게 외출 할때는 사용하기 편하고 따로 트러블이 나진 않았습니다.  21호를 쓰는 저 같은 경우는 얼굴이 화사하게 밝아지는 느낌은 못 느꼈으나 22호 이상 쓰시는 분들는 부담스럼지 않은 자연스러운  피부톤을 연출할 수 있을 것 같습니다.  사람마다 차이가 있을 수 있겠지만 저 같은 경우는 썬크림을 사용하고 쿠션을 바르는 경우가 많은 편인데 썬크림만 단독으로 사용할 때는 괜찮았지만 쿠션이랑 같이 사용할 때는 주름에 끼임 현상이 발생합니다. 주름에 끼인 쿠션을 문질러서 펴발라주면 다시 끼이고 끼이는.... 그리고 코와 입주변에 각질이 주각이되면서 무너지는... 현상도 있었습니다. 평소 수정화장을 안하는 저로써는 당황스러운 현상들이였습니다.	0
1	우선 저는 수부지에 가깝다고 생각하고, 그렇게 민감한 피부는 아니에요. 이전에 사용하던 달X 워터풀 선크림을 다 써서 여름이니까 화장안할 때 가볍게 바를 수 있는 톤업 선크림을 사보려고 올리브영 매장에서 손등에 테스트해보고 잘나가는 걸 사봤어요. 우선 저는 톤업 선크림을 처음 써봐서 그런지 기대했던 것보다 톤보정이 잘되거나 그런건 없는 것 같고, 그냥 자연스럽게 피부톤 밝혀주는 정도인 것 같아요. 근데 뭐 이건 제가 조금 발라서 그런 걸수도 있고, 톤업 선크림에 대한 제 기대가 너무 컸던 것일 수도 있죠. 그런데 제가 완전 악건성도 아니고 꽤나 기름 많은 수부지인데도 너무 건조해서 사용을 못하겠더라구요. 일단 바르고 이게 맞나? 싶을 정도로 건조하게 발려요. 마무리간이 뽀송하지도 않구요.. 그래서 수부지나 건성 피부에는 추천하지 않습니다. 뭐 제가 부드럽게 발리는 걸 선호해서 그럴수도 있는데, 참고하시면 좋을 것 같아요.	0
1	중학생 때부터 15년 이상 왠만해서는 화장품 아무거나 사용해도 트러블 안나는 타입인데 이건 바르자마자 다음날부터 계속 생겨나네요. 이것 때문이 아닌가 싶어 며칠을 사용해봐도 그대로 트러블만 늘어나길래 사용을 끊었더니 그 후로 조금씩 가라앉으면서 없어지는걸 봐서는 저랑은 전혀 맞지 않는 타입인가 봅니다. 거의 대다수 화장품들이 거기서 거기인 성분이라 크게 차이가 없을건데 뭣때문인지는 아직 모르겠네요. 괜히 1+1으로 구매를 해서 몇번 사용도 못하고 짱박아두게 되었습니다.. 당근마켓에 올려야 할까요. 산게 아까워서 얼굴에 바르고싶다는 생각은 전혀 들지 않지만 그래도 여름에 반팔입기 시작하면 손, 발에나 발라보려고 버리진 않았어요. 설마 손, 발에도 트러블이 생길까요?	0
3	톤업 되는게 좋긴 좋은데 바를때 너무 뻑뻑하게 발려서 엄청 문질러야 해요 ,, 그래서 얼굴에 자극이 되는것같아용 ,, 그치만 산걸 후회하지는 않아요 여름에 쓰기 좋을것 같아용 ㅎㅎ	0
1	요...이 선크림에 있는 성분이랑 안 맞았던 거겠죠...저는 화장품 쓰고 피부 뒤집어진 적 처음이에요..ㅜㅠ 아쉽습니다	0
3	좋긴한데 너무 묽어서 잘 밀착되지 않는 것 같아요 톤업은 잘됩니다	0
3	톤업이 효과적이진 않아서 기본으로 살걸 그랬어요ㅠ	0
2	적당히 톤업되고 그게 하루종일가서 좋아요 발림성은 보통이고 마무리는 기름지지도, 그렇다고 수분이 많이 느껴지지도 않은 그 중간이에요 다만 저는 이걸쓰고 좀 뭐가 나는 느낌이었습니다 눈시림도 조금 있어요	0
1	정말 셀퓨전 브랜드 상품이 대한 선호도가 높고 이전 제품 들의 만족도가 있어서 대뜸 큰사이즈 샀는데 완망 입니다.  보습력 모르겠고요. 흡수력 떨어지고 겉돌고 손바닥에서도 조차 겉돌아서 저는 안쓸거 같아요. 자외선 차단 효과가 과연 얼마나 있을지 모르겠지만 발림성 부터 최악이라 좋은평을 못 적겠어요. 저만 그런건가요.	0
3	정말 셀퓨전 브랜드 상품이 대한 선호도가 높고 이전 제품 들의 만족도가 있어서 대뜸 큰사이즈 샀는데 완망 입니다.  보습력 모르겠고요. 흡수력 떨어지고 겉돌고 손바닥에서도 조차 겉돌아서 저는 안쓸거 같아요. 처음엔 용량이 너무 적다 생각했지만 1+1 행사 때문에 사게 되었어요  마스크 때문에 화장이 무너지는 게 싫기도 하고 무엇보다도 화장을 하면 답답해서 자연스러운 보정이 되는 톤업 선크림을 찾아다녔어요 그 결과 차앤박 톤 업 프로텍션 선, 아벤느 선 미네랄 크림,  닥터지 브라이트닝 업 선 플러스와 같은 유명한 톤업 선크림을 써보았는데요 톤업 기능 때문에 성분이 안 맞는 건지 톤업 선크림만 바라면 피부가 예민해지더라구요 차앤박 톤 업 프로텍션 선은 모낭염 같이 모공을 막는 트러블이 났었고요 아벤느 선 미네랄 크림은 베이스 대신 쓰기에 젤 적합했어요 ! 하지만 그만큼 피부에 두껍게 표현되어서인지 첨엔 괜찮더니 지루성 피부염, 좁쌀여드름 등 엄청 뒤집어졌었어요 닥터지 브라이트닝 업 선 플러스는 너~무 건조해서 별로였구요이 선크림들과 비교하면 셀퓨전씨 토닝 썬스크린은 무난한 편이었어요 ! 다만 유분기가 있는 편이어서 건성 분들한테 더 잘 맞을 거 같네요 ! 수부지인 저는 나중에 유분이 너무 올라와서 이니스프리 파우더를 꼭 챙겨 다녔어요 ㅜㅜ 처음엔 괜찮다가 나중엔 피부에 붉은 흔적처럼 얼룩덜룩 해지더라구요 마스크 때문일 수도 있지만 혹시 몰라 한 달 정도 사용하고 중단 했습니다 ㅜㅜ 피부가 건강한 편이라면 이 제품 추천해요 미스트 먹인 똥퍼프로 두들겼을 때 톤 업의 지속력이 가장 길었어요 한 번 이렇게 써보시길 추천드려요	0
3	요즘 광고에도 나오고 마침 톤업크림을 찾고 있던차에 성분도 좋은것 같고 상품평도 좋아서 다른 저렴한 제품을 뒤로 하고 직접 매장에서 테스트도 해보고 구입한 제품입니다. 일단 젤 중요한 발림성은 아주 좋은 편입니다. 약간 핑크톤이 도는 제형이라 혹시 들뜨면 어쩌나 했지만 많이 두드리지 않고 쓱쓱  바르기만 했는데도 뭉치거나 하지않고 잘 스며들었습니다. 제일 중요하게  생각했던 톤업이 얼마나 되는냐였는데요~ 요게 요게 제가 생각했던 만큼이 아니라 약간의 실망을 안겨 주었습니다 . 바를땐 제법 나쁘지 않은 것 같았는데 시간이 좀 지나서 보면 톤업효과없는 선스틱바른 느낌(?)이더라구요. 제피부가 지성이긴한데 유분기도 많이 생기는 것 같았구요.  제피부가 살짝 붉은기가 도는 피부이긴한데 커버력이 부족한게 저한테는 젤 아쉬운 점 같습니다. 붉은기없고 희거나 약간 노란빛도는 피부가지신 분들과 건성이신 분들이 쓰면 딱 좋을 제품인 것 같습니다. 제 피부가 문제지 제품은 발림성도 좋고 순한 것 같아 좋은 것 같습니다.	0
2	솔직히 별로 추천하고 싶지 않아요 시간지나면 지성피부인 저는 무너지더라고요 번들거리면서 톤업 효과는 있어요 아쉽지만 지복합 피부에게는 적합하지 않고요 민감한 피부라면 정말 별로 라고 생각 됩니다 평소 민감한 피부라 기초제품은 쓰는 제품을 7-8년 정도 계속 사용 해 왔는데요 선크림은 정착제품을 찾지 못했어요 올리브 영 베스트 제품은 많이 사봤지만 민김하고 수부지라 그럴까요? 아직 정착제품을 만나지 못했네요 코로나로  파데프리 메이크업을 많이 하는데 바르고 무너지는 걸 많이 느껴 평소 화장 후 티존에 기름이 많이 끼는 분은 비추고요 약간 건조한 건강한 피부인 분들이 톤업 할 때 사용 할 제품인거 같습니다	0
3	자외선 차단 효과는 있는 거 같아요. 이걸 바르니 살도 덜 타는 것 같구요. 기미 주근깨도 안 생기는 느낌적인 느낌.. 사실 제 주관적인 생각이니 과학적으로 효과가 몇 프로 있습니다!! 이렇게 말하기는 어렵기는 하죠.. 그래서 이건 확실히 말하기가 어렵네요. 그래도 자외선 차단을 해야 한다는 걸 보고 자외선 차단제를 사용하기 시작했습니다. 사용하면서 착착 감기는 것이 사용 느낌이 제일 좋았습니다. 그리고 끈적이지도 않고 많이 갑갑하지도 않아서 좋아요.,	0
5	정말정말 짱 좋아요. 사실 저는 썬크림 잘 바르지않고 그냥 팔뚝 다 태우든지말든지 막다니는데 저번에 토닝 썬스크린 샘플 써보고 너무좋은거에요. 특히 메이크업 전엔 답답함이나 유분끼 최소한으로 하려고 더더욱 썬크림 안바르는데 토닝썬스크린 얇게 도포해주면 화장 밀리지도 않고 기름지지도 않고 말 그대로 피부에 촤아악~  밀착됩니다!  제가 써본 썬크림중에 최고에요! 코가 예민한데 향도 거슬리지않고 은은해서 좋고요!  뚜껑열면 은박지 떼고 쓰면되는데 두께가 얇아서 그립감도 좋고 어디 여행갈때도 본품들고 가도 괜찮을 만큼의 무게라 만족스럽습니다. 옆에 비교해놓은 썬크림은 셀퓨전씨 토닝 썬스크린과 레이저 썬크린이에요. 레이저는 향이 힘들어요. 그래서 뭐살지 고민하시는 분들 중, 코 예민한 분들은 토닝 썬스크린으로 구매하세요. 밀착이 쫀득쫀득 아주 편안하게 잘되고 끈적임 없고 번들거리지 않습니다. 왜 안바르다가 이제품 바르고 다니니 씨꺼멓게 탓던 살이 좀 더 하얘진 느낌까지 드네요. 다쓰고 또 살거에요. 이거보다 만족스러운 건 없었어요.	1
5	건성 민감성인데 셀퓨전씨 선크림은 항상 잘쓰고 있었어요. 다른 선크림제품들도 정말 많이 사용해봤는데 항상 얼굴에 뭐가 잘 났었는데 셀퓨전씨는 잘 나지않아서 벌써 3번째 구매입니다. 하얀색 노란색사용해보고 톤업효과가 있다는 말에 혹해서 이번에는 이 제품으로 구매해보았는데요. 아직 날씨가 건조한데 제품이 충분히 촉촉한것 같아요!! 얼굴에서도 잘 펴발리고, 바른 후에 톡톡 두들겨주면 잘 흡수되는(?)느낌이에요!!기대한 톤업효과!! 마스크를 사용하다보니 피부 메이크업을 잘하고 다니지 않게 되더라구요...하지만 안하자니 얼굴이 너무 칙칙해보이는 것 같아 이 제품을 선택하게.되었는데 만족합니다^^드라마틱한 톤업의 효과는 아니지만 은근한 톤업 효과로 얼굴의 안색을 밝혀주는 것같아요! 톤업크림이나 톤업효과가 있는 제품들은 일명 달걀귀신처럼 너무 하얗게 되거나 아니면 제품이 건조하다 보니 뜨는 경우가 많았는데, 이 제품은 너무 하얗지 않은 밝은안색과 촉촉하니 뜨지도 않아 더 좋았습니다	1
5	늘 쓰는제품!! 세번째 구입!!(엄마도 드림^^) 아직 많이 남았지만  오늘 특가라~ㅋ 내년까지 생각해서 구매함 미개봉 사용기한 2021.10.29이니 아주~ 넉넉함♡ 이거나오기 전에는 '트리악 클리어'( 이제품보다 좀 건조한편)썼구요 그전에는 '레이저 썬스크린'(좀 밀리고 뜸) 썼는데... 이 제품이 나오자  마자 써봤는데 한층 촉촉하고 피부톤 화사하게 해줘서 좋아요. 피부가 건조하고 밝은 사람에게 맞아요 .(보통 팩트등 21호 씀)  참고로 중간에 닥*지 썼는데 때처럼 밀렸어요 그래서 다시 셀퓨전으로 돌아왔어요  제가 쓸때는 피부가 한단계 톤정리가되서 톤업이 잘되는구나했는데.. 피부톤이 어두운 친구가 쓰니 넘 하얗게 뜨더라구요. 모든 피부톤에 적합하진 않는듯 합니다. 밝은 피부에만 맞는듯! 톤보정 잘됩니다. 아주 촉촉합니다. 건조하거나 가을 겨울 환절기에 딱입니다. 이제품 쓰고나서는 개인적으로는 비비나 쿠션을 추가로 안써요~ 시간이 지남 더 자연스러운 톤이 나옵니다 파우더 덧할때  뭉침 밀림 없습니다. 피부자극도 없습니다^^	1
